id,date_key,date_label,month_number,month_name,day,filename,source_image_path,site_image_path,raw_ocr_text,cleaned_text,author,special_type,include_in_default_archive,needs_review,notes,ocr_default,ocr_crop_gray,ocr_crop_contrast,ocr_color_mask,ocr_chosen_variant
nov-22,11-22,November 22,11,November,22,22_Nov.png,source_images/11_Nov/22_Nov.png,assets/quotes/11_Nov/22_Nov.png,"‘Every once tn a while you're tempted to
vemind a player what d mecss te put on
thet jersey. Out this ts pro ball, and he gets
paid to weer t. Tf he doesn't heat GOOOO
fons and he doesnt see thete home town tn
block capitals on his. shed, the tine for
veminding has. long past.

- Clyde Griffiths, Coach, New York Gladiators","Every once in a while you're tempted to remind a player what it means to put on that jersey. But this is pro ball, and he gets paid to wear it. If he doesn't hear 60,000 fans and he doesn't see their home town in block capitals on his shirt, the time for reminding him has long passed.","Clyde Griffiths, Coach, New York Gladiators",,true,true,,"@ Quote of the Day c=)
“Every once in a while you're tempted to
remind a player what it means to put on

that yewsey. But this is pro ball, and he gets

Fans and he doesn't see theit home town in

- Clyde Griffiths, Coach, New York Gladiators","‘Eoery once in a while you've tempted to
remind a player what t means to put on
that jersey. But this is pro ball, and he gets
paid to wear t. Tf he doesn’t heav GOO0OO
Jans and he doesn’t see thetv home town in
block capitals on his shid, the time for
reminding has long past.

- Clyde Griffiths, Coach, New York Gladiators","“Loewy once in a while you've tempted to
xemind a player what & means to put on
that yewsey. But this is pro ball, and he gets
paid to wear t. Tf he doesn't heav GOO0OO
Jans and he doesn’t see thetv home town in
reminding has long past.

- Clyde Griffiths, Coach, New York Gladiators","‘Every once tn a while you're tempted to
vemind a player what d mecss te put on
thet jersey. Out this ts pro ball, and he gets
paid to weer t. Tf he doesn't heat GOOOO
fons and he doesnt see thete home town tn
block capitals on his. shed, the tine for
veminding has. long past.

- Clyde Griffiths, Coach, New York Gladiators",ocr_color_mask
nov-23,11-23,November 23,11,November,23,23_Nov.png,source_images/11_Nov/23_Nov.png,assets/quotes/11_Nov/23_Nov.png,"‘the first thing you do when you've
picking nea the top of the daft ts you
make sure you have a guedetback. tf you
don't know, chances. ave you dont have
GHC.

- Benj Steinberg, Coach, Baltimore Nightwings","The first thing you do when you're picking near the top of the draft is you make sure you have a quarterback. If you don't know, chances are you don't have one.","Benj Steinberg, Coach, Baltimore Nightwings",,true,true,,"@ Quote of the Day c=)
‘The first thing you do when you're
picking neav the top of the duift is you
make swe you have a quaderback. If you
don't know, chances ate you don't have
one”

- Benji Steinberg, Coach, Baltimore Nightwings","‘The first thing you do when you're
picking new the top of the duft is you
make swe you have a quwderhack. Tf you
don't know, chances we you don't have
one.
- Benji Steinberg, Coach, Baltimore Nightwings","‘The fist thing gou do. when you're
picking near the top of the duft is you
make swe you have a quaderhack. Tf you
don't know, chances ae you dont have
one.
- Benji Steinberg, Coach, Baltimore Nightwings","‘the first thing you do when you've
picking nea the top of the daft ts you
make sure you have a guedetback. tf you
don't know, chances. ave you dont have
GHC.

- Benj Steinberg, Coach, Baltimore Nightwings",ocr_color_mask
nov-24,11-24,November 24,11,November,24,24_Nov.png,source_images/11_Nov/24_Nov.png,assets/quotes/11_Nov/24_Nov.png,"Ts tempting to make a huge splash on
the first day of free agency. You cert
always. wnegotiade your way we af fouling
thet one big offer. but you'll miss. oul on
adding depth to your team after these few
huge contiacls ave signed. And ceeryhody
has. inpieues.

- Homer Wells, GM, Minnesota Norsemen",It's tempting to make a huge splash on the first day of free agency. You can always renegotiate your way into affording that one big offer. But you'll miss out on adding depth to your team after those few huge contracts are signed. And everybody has injuries.,"Homer Wells, GM, Minnesota Norsemen",,true,true,,"@ Quote of the Day c=)
‘It’s tempting to make a huge splash on
the first day of free agency. You can
huge contucts ae signed. And evewbody

- Homer Wells, GM, Minnesota Norsemen","‘és tempting to make a huge splash on
the first day of free agency. You can
always venegotiate your way inte afforling
that one big offer. But youl miss out on
adding depth to your team after those few-
huge contacts we signed. And everybody

- Homer Wells, GM, Minnesota Norsemen","‘Tes tempting toe make a huge splash on
the fist day of free agency. You can
always enegotiate your way inte affording
that one big offer. Cut youl miss out on
adding depth to your team after those few-
huge contiacts av stgned. And everybody

- Homer Wells, GM, Minnesota Norsemen","Ts tempting to make a huge splash on
the first day of free agency. You cert
always. wnegotiade your way we af fouling
thet one big offer. but you'll miss. oul on
adding depth to your team after these few
huge contiacls ave signed. And ceeryhody
has. inpieues.

- Homer Wells, GM, Minnesota Norsemen",ocr_color_mask
nov-25,11-25,November 25,11,November,25,25_Nov.png,source_images/11_Nov/25_Nov.png,assets/quotes/11_Nov/25_Nov.png,"Mancueer yourself ate a postion of
strength and youll quickly ford thed
ceeryone wes. to bung you down.

- Mitt Dagget, GM, New Orleans Delta Rays",Maneuver yourself into a position of strength and you'll quickly find that everyone wants to bring you down.,"Milt Dagget, GM, New Orleans Delta Rays",,true,true,,"@ Quote of the Day e@
“Maneuver yourself into a position of
everyone wants to bung you down:

- Milt Dagget, GM, New Orleans Delta Rays","strength and youl quickly find that
everyone wants te bing you down.
- Milt Dagget, GM, New Orleans Delta Rays","“Manewer yourself into. a postion of
steength and youl quickly find that
everyone wants to bing you down.

- Milt Dagget, GM, New Orleans Delta Rays","Mancueer yourself ate a postion of
strength and youll quickly ford thed
ceeryone wes. to bung you down.

- Mitt Dagget, GM, New Orleans Delta Rays",ocr_color_mask
nov-26,11-26,November 26,11,November,26,26_Nov.png,source_images/11_Nov/26_Nov.png,assets/quotes/11_Nov/26_Nov.png,"‘The man in black flew. along the sidelines,
and the gunslinger ined fire”
- Donald Kenyon Hill, Poet Laureate of Football","The man in black flew along the sidelines, and the gunslinger rained fire.","Donald Kenyon Hill, Poet Laureate of Football",,true,true,,"co Quote of the Day Qo
‘The man in black flew. along the stdelines,
- Donald Kenyon Hill, Poet Laureate of Football","‘The man in black flew along the sédelines,
and the gunslinger tained fire”
- Donald Kenyon Hill, Poet Laureate of Football","‘The man in black flew. along the sidelines,
and the gunslinger ined fire”
- Donald Kenyon Hill, Poet Laureate of Football","‘Che men tn black flew along the sédetines,
and the gunslinger uined fire.
- Donald Kenyon Hill, Poet Laureate of Football",ocr_crop_contrast
nov-27,11-27,November 27,11,November,27,27_Nov.png,source_images/11_Nov/27_Nov.png,assets/quotes/11_Nov/27_Nov.png,"T don't know tf there's such a thing as. a
shutdown comer tn this. league anymore.
Cth the way the passing game has
gown, | think these days. are in the past.
- Doremus Jessup, GM, New England Colonials","I don't know if there's such a thing as a shutdown corner in this league anymore. With the way the passing game has grown, I think those days are in the past.","Doremus Jessup, GM, New England Colonials",,true,true,,"@ Quote of the Day e@
‘T dot know of there's such a thing as a
shutdown corner in this league anymore.
With the way the passing game has
guwn,1 think these days we in the past:

- Doremus Jessup, GM, New England Colonials","T dont know of thet’s such a thing as a
shutdown comer in this league anymore.
With the way the passing game has
gown, | think those days ave in the past:
- Doremus Jessup, GM, New England Colonials","7 dont know of thew’s such a thing as a
shutdown comer in this league anymore.
With the way the passing game has
gown, | think these days ave in the past:
- Doremus Jessup, GM, New England Colonials","T don't know tf there's such a thing as. a
shutdown comer tn this. league anymore.
Cth the way the passing game has
gown, | think these days. are in the past.
- Doremus Jessup, GM, New England Colonials",ocr_color_mask
nov-28,11-28,November 28,11,November,28,28_Nov.png,source_images/11_Nov/28_Nov.png,assets/quotes/11_Nov/28_Nov.png,"""You need to. thiow. deep every once in a
while just to keep them honest. But of you
don't have the aun or the vecewer, then
when? Either you usk an inteweption, or
you put your offense in aw hole?

- Nick Carraway, Coach, Buffalo Snow Riders","You need to throw deep every once in a while just to keep them honest. But if you don't have the arm or the receiver, then when? Either you risk an interception, or you put your offense in a hole.","Nick Carraway, Coach, Buffalo Snow Riders",,true,true,,"@ Quote of the Day c=)
""You need to thiow. deep every once in a
don't have the wum or the receiver, then
you put your offense in a hole”

- Nick Carraway, Coach, Buffalo Snow Riders","""You need to. thiow. deep every once in a
while just to keep them honest. But of you
don't have the aun or the vecewer, then
when? Either you usk an inteweption, or
you put your offense in aw hole?

- Nick Carraway, Coach, Buffalo Snow Riders","""You need to. thiow. deep every once in a
while just to. keep them honest. But of you
don't have the wun or the recewer, then
when? Either you usk an intereption, or
you put your offense in a hole”

- Nick Carraway, Coach, Buffalo Snow Riders","“You need to. throu. deep every once tt
while pust to keep them honest. But f you
don't have the wun or the rwceewer, then
when? Either you usk an guerweption, 6%
you put your offense tn a hole.

- Nick Carraway, Coach, Buffalo Snow Riders",ocr_crop_gray
nov-29,11-29,November 29,11,November,29,29_Nov.png,source_images/11_Nov/29_Nov.png,assets/quotes/11_Nov/29_Nov.png,"""You wun herd at the combine and you
play in these all-star games. because
cecuything you make your first thee years
in the league depends JOO perwent on
where youre dufted.

- Will Kennicott, Coach, Dallas Lone Stars",You run hard at the combine and you play in those all-star games because everything you make your first three years in the league depends 100 percent on where you're drafted.,"Will Kennicott, Coach, Dallas Lone Stars",,true,true,,"co Quote of the Day Qo
""You wun hard at the combine and you
play in those all-star games because
in the league depends 100 percent on
where you're dusfied:
- Will Kennicott, Coach, Dallas Lone Stars","""You un had at the combine and you
play in these alt-stav games because
everything you make your frst thee yews
in the league depends 100 pewent on
where you're dufted:

- Will Kennicott, Coach, Dallas Lone Stars","""You umn hard at the combine and you
play in those all-stav games because
everything you make yowr fist thee years
in the league depends 100 pewent on
where you're dufted:

- Will Kennicott, Coach, Dallas Lone Stars","""You wun herd at the combine and you
play in these all-star games. because
cecuything you make your first thee years
in the league depends JOO perwent on
where youre dufted.

- Will Kennicott, Coach, Dallas Lone Stars",ocr_color_mask
nov-30,11-30,November 30,11,November,30,30_Nov.png,source_images/11_Nov/30_Nov.png,assets/quotes/11_Nov/30_Nov.png,"‘Talltwee is pat of success, an integial pwd.
Everybody gets knocked down. Knowing
wil happen and what you must do when
it does ts the fist step back.”
- Bill Walsh","Failure is part of success, an integral part. Everybody gets knocked down. Knowing it will happen and what you must do when it does is the first step back.",Bill Walsh,,true,true,,"@ Quote of the Day c=)
“Fulluce is part of success, an integual pad.
Everybody gets knocked down. Knowing
wil happen and what you must do when

it does ts the first step back.”

- Bill Walsh","‘Talltwee is pat of success, an integial pwd.
Everybody gets knocked down. Knowing
wil happen and what you must do when
it does ts the fist step back.”
- Bill Walsh","‘Talluwe is pat of success, an integul put.
Everybody gets knocked down. Knowing &
will happen and what you must do when
it does ts the first step back.”
- Bill Walsh","‘Fadure ts pad of success, an tuegul pod.
Everybody gets. knocked down. Knowing
will happen and what you must do when
i does ts the first step back. ~
- Bill Walsh",ocr_crop_gray
dec-01,12-01,December 1,12,December,1,01_Dec.png,source_images/12_Dec/01_Dec.png,assets/quotes/12_Dec/01_Dec.png,"“When you have a 16-game season,
everyone's banged up. Owuability isnt never
missing a play, t's knowing how to play
when you're hwiing:

- Hurston Wood, Coach, Seattle Cyberhawks","When you have a 16-game season, everyone's banged up. Durability isn't about never missing a play, it's knowing how to play when you're hurting.","Hurston Wood, Coach, Seattle Cyberhawks",,true,true,,"[eS ——~*~“*«‘“Uoe oftheDay
“When you have a 16-game season,
missing w play, t's knowing how. to play

Praha OR Oe
- Hurston Wood, Coach, Seattle Cyberhawks","“When you have a 16-game season,
everyone's banged up. Owuability isnt never
missing a play, t's knowing how to play
when you're hwiing:

- Hurston Wood, Coach, Seattle Cyberhawks","“When you have a 16-game season,
everyone's banged up. Omability isn’t never
missing a play, ts knowing how to play
when you're hwding.

- Hurston Wood, Coach, Seattle Cyberhawks","“When you have «a 16-game season,
ceeryone’s. banged up. Dewbddly isn't never
nussing a play, ws knowing how. te. play
when youre huding.
- Hurston Wood, Coach, Seattle Cyberhawks",ocr_crop_gray
dec-02,12-02,December 2,12,December,2,02_Dec.png,source_images/12_Dec/02_Dec.png,assets/quotes/12_Dec/02_Dec.png,"‘Goth wiuing and losing guedehacks
completed just over 21 passes. pert geune
last season. bul wong quaderbacks dd
with OF incompletions and OS
gueweptions, while losing quaderbacks. dd
“with 137 incompletions. and 12
guerceptions. Mistakes. lose games.

- Mac McLeod, League Statistician","Both winning and losing quarterbacks completed just over 21 passes per game last season. But winning quarterbacks did it with 10.4 incompletions and 0.5 interceptions, while losing quarterbacks did it with 13.1 incompletions and 1.2 interceptions. Mistakes lose games.","Mac McLeod, League Statistician",,true,true,,"oe Quote of the Day oe
completed just over 21 passes per game
with 104 incompletions and O05
& with 131 incompletions and 12
interceptions. Mistakes lose games:
- Mac McLeod, League Statistician","""Goth winning and losing qguwdethacks
completed just over 21 passes per game
with 104 incompletions and OS
interceptions, while losing qguatethacks did
it with 131 incompletions and 12
interceptions. Mistakes lose games:

- Mac McLeod, League Statistician","""Both winning and losing quwdetbacks
completed just over 21 passes per game
with 104 incompletions and OS
interceptions, while losing quarerhacks did
itt with 131 incompletions and 12
interceptions. Mistakes lose games.

- Mac McLeod, League Statistician","‘Goth wiuing and losing guedehacks
completed just over 21 passes. pert geune
last season. bul wong quaderbacks dd
with OF incompletions and OS
gueweptions, while losing quaderbacks. dd
“with 137 incompletions. and 12
guerceptions. Mistakes. lose games.

- Mac McLeod, League Statistician",ocr_color_mask
dec-03,12-03,December 3,12,December,3,03_Dec.png,source_images/12_Dec/03_Dec.png,assets/quotes/12_Dec/03_Dec.png,"‘Winning on the wad ts. not about whe
the cowd does dwung the geune. Ws. about
what you de to prepere your ten for not
being able to hear while you have the ball:
- Frank Cowperwood, Coach, Detroit MoCats",Winning on the road is not about what the crowd does during the game. It's about what you do to prepare your team for not being able to hear while you have the ball.,"Frank Cowperwood, Coach, Detroit MoCats",,true,true,,"co Quote of the Day Qo
the cwowd does dwing the game. Its about
what you do to prepare your team for not
- Frank Cowperwood, Coach, Detroit MoCats","“Winning on the wad is not about what
the cowd does dwung the game. 1's about
what you do te prepare your team for not
heing able to. hear while you have the ball”
- Frank Cowperwood, Coach, Detroit MoCats","“Winning on the wad ts not about what
the ciowd does dwung the game. [t's about
what you do te pepare your team for not
being able to- hear while you have the ball’
- Frank Cowperwood, Coach, Detroit MoCats","‘Winning on the wad ts. not about whe
the cowd does dwung the geune. Ws. about
what you de to prepere your ten for not
being able to hear while you have the ball:
- Frank Cowperwood, Coach, Detroit MoCats",ocr_color_mask
dec-04,12-04,December 4,12,December,4,04_Dec.png,source_images/12_Dec/04_Dec.png,assets/quotes/12_Dec/04_Dec.png,"‘People sometimes ask me what Tm looking
for after the duft, when we sign a bunch
of guys who. ween't dufted. Tm stl
locking for players. If dufting were
pevfect, we wouldnt need any more.
Immediately after the duft is when we
doing.

- Will Kennicott, Coach, Dallas Lone Stars","People sometimes ask me what I'm looking for after the draft, when we sign a bunch of guys who weren't drafted. I'm still looking for players. If drafting were perfect, we wouldn't need any more. Immediately after the draft is when we admit we often have no idea what we're doing.","Will Kennicott, Coach, Dallas Lone Stars",,true,true,,"@ Quote of the Day e@
“People sometimes ask me what Tm looking
Sor after the duft, when we sign a bunch

of guys who werent dufted. Tm stil
Aye aa rer
doing:

- Will Kennicott, Coach, Dallas Lone Stars","‘People sometimes ask me what Tm looking
for after the duft, when we sign a bunch
of guys who. ween't dufted. Tm stl
locking for players. If dufting were
pevfect, we wouldnt need any more.
Immediately after the duft is when we
doing.

- Will Kennicott, Coach, Dallas Lone Stars","""People sometimes ask me what Tm locking
for after the duft, when we sign a bunch
of guys whe weent dufted. Tm stl
perfect, we wouldnt need any more.
doing.

- Will Kennicott, Coach, Dallas Lone Stars","Teople sometimes. ask me what (im looking
Jor after the dust, when we sign a bunch
of guys whe werent dufted. (im stilt
looking for players. If dufling were
perfect, we wouldnt need any more.
/inmmediadely after the duft ts when we
adn we often have no idea what we're
doing.

- Will Kennicott, Coach, Dallas Lone Stars",ocr_crop_gray
dec-05,12-05,December 5,12,December,5,05_Dec.png,source_images/12_Dec/05_Dec.png,assets/quotes/12_Dec/05_Dec.png,"Tower cunning ts a lost wd. Once the
buf fale. teamed the plains, and there was
safety ur the herd. Then we stecded
spending more on defensive nemen and
we thinned cut the herd:

- Anthony Patch, Coach, Washington Landslides","Power running is a lost art. Once the buffalo roamed the plains, and there was safety in the herd. Then we started spending more on defensive linemen and we thinned out the herd.","Anthony Patch, Coach, Washington Landslides",,true,true,,"eS ————siQuotecoftheDay se
“Power wunning is a lost wt. Once the
sufety in the herd. Then we stated
- Anthony Patch, Coach, Washington Landslides","‘Power umnning ts a lost wd. Once the
safety in the herd. Then we staded
spending more on defensive linemen and
- Anthony Patch, Coach, Washington Landslides","""Power wnning ts a lost at. Once the
safety in the herd. Then we stated
- Anthony Patch, Coach, Washington Landslides","Tower cunning ts a lost wd. Once the
buf fale. teamed the plains, and there was
safety ur the herd. Then we stecded
spending more on defensive nemen and
we thinned cut the herd:

- Anthony Patch, Coach, Washington Landslides",ocr_color_mask
dec-06,12-06,December 6,12,December,6,06_Dec.png,source_images/12_Dec/06_Dec.png,assets/quotes/12_Dec/06_Dec.png,"More teams. have moved to the 3-4, bul
they just don't have the bodes to pull
off. Ms herd to find 82546-3350 pounders
who. Con move.

- Benj Steinberg, Coach, Baltimore Nightwings","More teams have moved to the 3-4, but they just don't have the bodies to pull it off. It's hard to find 325-to-330 pounds who can move.","Benj Steinberg, Coach, Baltimore Nightwings",,true,true,,"@ Quote of the Day e@
“More teams have moved to the 3-4, but
they just don’t have the bodies to pull tt

who can move.

- Benji Steinberg, Coach, Baltimore Nightwings","“More teams have moved to the 3-4, but
they just don't have the bodies to pull
off. l¢s hard to find 825-te-380 pounders
whe can move:

- Benji Steinberg, Coach, Baltimore Nightwings","More teams have moved to the 3-4, but
they just dont have the bodies to pull t¢
off. ls hard to find 825-te-330 pounders
who can move.

- Benji Steinberg, Coach, Baltimore Nightwings","More teams. have moved to the 3-4, bul
they just don't have the bodes to pull
off. Ms herd to find 82546-3350 pounders
who. Con move.

- Benj Steinberg, Coach, Baltimore Nightwings",ocr_color_mask
dec-07,12-07,December 7,12,December,7,07_Dec.png,source_images/12_Dec/07_Dec.png,assets/quotes/12_Dec/07_Dec.png,"oometimes. the eastest tdeweptions. wre the
hardest ones. You just cant help taking thet
peck to. see where you're going te wn. And
t's off your hands and ceeryone in the
stackum gasps. at ence. Like you let the att
oul of cvery the in the entire parking lot.
- Louis Holland, Philadelphia Condors",Sometimes the easiest interceptions are the hardest ones. You just can't help taking that peek to see where you're going to run. And it's off your hands and everyone in the stadium gasps at once. Like you let the air out of every tire in the entire parking lot.,"Louis Holland, Philadelphia Condors",,true,true,,"So utecoftheDay lS
peek to see where you're going to wn. And
stadium gasps at once. Like you let the atv
- Louis Holland, Philadelphia Condors","‘oometines the easiest inteweptions are the
hardest ones. You just cant help taking that
peek to- see where you're going to wn. And
stadium gasps at once. Like you let the att
- Louis Holland, Philadelphia Condors","harlest ones. You just cant help taking that
peek to see where you're going to un. And
stadium gasps at ence. Like you let the att

out of every the in the entiie parking lot’
- Louis Holland, Philadelphia Condors","oometimes. the eastest tdeweptions. wre the
hardest ones. You just cant help taking thet
peck to. see where you're going te wn. And
t's off your hands and ceeryone in the
stackum gasps. at ence. Like you let the att
oul of cvery the in the entire parking lot.
- Louis Holland, Philadelphia Condors",ocr_color_mask
dec-08,12-08,December 8,12,December,8,08_Dec.png,source_images/12_Dec/08_Dec.png,assets/quotes/12_Dec/08_Dec.png,"‘We're not playing fantasy football here.”
- Bill Polian",We're not playing fantasy football here.,Bill Polian,,true,true,,"co Quote of the Day Qo
“We're not playing fantasy football here.”
- Bill Polian","‘We're not playing fantasy football here.”
- Bill Polian","“We're not playing fantasy foothall he.”
- Bill Polian","‘We're not playing fodasy football her.”
- Bill Polian",ocr_crop_gray
dec-09,12-09,December 9,12,December,9,09_Dec.png,source_images/12_Dec/09_Dec.png,assets/quotes/12_Dec/09_Dec.png,"‘The only chauccter issues that tudly matter
ae whether you think he’s capable of
taking coaches and teammates seuously

and whether he's capable of leaning and

executing plays. Uhat adds up to a lot, both
on and off the fk’
- Cass Timberlane, GM, Cincinnati Tigers","The only character issues that truly matter are whether you think he's capable of taking coaches and teammates seriously and whether he's capable of learning and executing plays. That adds up to a lot, both on and off the field.","Cass Timberlane, GM, Cincinnati Tigers",,true,true,,"@ Quote of the Day e@
‘The only chauacter issues that tuly matter
ave whether you think he's capable of
and whether he's capable of leaning and
executing plays. That adds up to w lot, both
on and of f the field’

- Cass Timberlane, GM, Cincinnati Tigers","‘The only chauccter issues that tudly matter
ae whether you think he’s capable of
taking coaches and teammates seuously

and whether he's capable of leaning and

executing plays. Uhat adds up to a lot, both
on and off the fk’
- Cass Timberlane, GM, Cincinnati Tigers","‘The only character issues that tty matter
awe whether you think he's capable of
taking coaches and teammates seuously

and whether he's capable of leaning and

executing plays. [hat adds up to a lot, both
eo ee
- Cass Timberlane, GM, Cincinnati Tigers","‘Che only chawucter issues. that tuly matter
awe whether you think he’s capuble of
taking coaches. and teammates. sewously

and whether he's capuble 6f lewuung and

executing plays. Chet adds up to « lot, both
on and off the field.
- Cass Timberlane, GM, Cincinnati Tigers",ocr_crop_gray
dec-10,12-10,December 10,12,December,10,10_Dec.png,source_images/12_Dec/10_Dec.png,assets/quotes/12_Dec/10_Dec.png,"‘The only eason T ever get mad is if we've
worked on a pwiicular ead in practice. 1
throw: the ball knowing he’s going to twm
awund when he sees he’s coveted deep.
And he goes anyway and i's an easy
pick.
- Adam Trask, Pittsburgh Ironmen",The only reason I ever get mad is if we've worked on a particular read in practice. I throw the ball knowing he's going to turn around when he sees he's covered deep. And he goes anyway and it's an easy pick.,"Adam Trask, Pittsburgh Ironmen",,true,true,,"@ Quote of the Day c=)
‘The only weason 7 ever get mad is if we've
worked on a pudicular wad in practice. 7
thw. the ball knowing he's going to tun
awund when he sees he's covered deep.
And he goes anyway and i's an easy
- Adam Trask, Pittsburgh Ironmen","‘The only eason T ever get mad is if we've
worked on a pwiicular ead in practice. 1
throw: the ball knowing he’s going to twm
awund when he sees he’s coveted deep.
And he goes anyway and i's an easy
pick.
- Adam Trask, Pittsburgh Ironmen","‘The only weason T ever get mad is if we've
worked on a padicular ead in practice. 7
thiow- the ball knowing he’s going to tum

awund when he sees he's covered deep.
And he goes anyway and &s an easy
pick.

- Adam Trask, Pittsburgh Ironmen","‘Che only wason 1 ever get mad ts f we've
worked on a peedicular read in practice. f
thiow. the ball knowing he's gotng to twur

cound when he sees. he’s covewd deep.
And he goes anyway and d's an casy
- Adam Trask, Pittsburgh Ironmen",ocr_crop_gray
dec-11,12-11,December 11,12,December,11,11_Dec.png,source_images/12_Dec/11_Dec.png,assets/quotes/12_Dec/11_Dec.png,"‘The beauty of overpaying for the top of
the fist wound is that no one tanks games
in owv league. Scouting isn't perfect, so-
there's no- incentive to break the budget for
a player who probably isnt the answer
fans expect to hear after you just went
rae |

- Will Kennicott, Coach, Dallas Lone Stars","The beauty of overpaying for the top of the first round is that no one tanks games in our league. Scouting isn't perfect, so there's no incentive to break the budget for a player who probably isn't the answer fans expect to hear after you just went 2-14.","Will Kennicott, Coach, Dallas Lone Stars",,true,true,,"co Quote of the Day Qo
‘The beauty of overpaying for the top of
a player who pwbably isn’t the answer
Sans expect to hear after you just went
244!
- Will Kennicott, Coach, Dallas Lone Stars","‘The beauty of overpaying for the top of
the fist wound is that no one tanks games
in owv league. Scouting isn't perfect, so-
there's no- incentive to break the budget for
a player who probably isnt the answer
fans expect to hear after you just went
rae |

- Will Kennicott, Coach, Dallas Lone Stars","‘The beauty of overpaying for the top of
the fist wound is that no- one tanks games
in owe league. Scouting isnt perfect, so
there's no- incentive to- break the budget for
a player who probably isn’t the answer
Jans expect to hear after you just went
2d,

- Will Kennicott, Coach, Dallas Lone Stars","‘the beauty of overpaying for the top of
the first wound ts that ne one tanks games
in our league. Scouting isnt perfect, so
there's. ne. incentive to break the budget for
a player whe probably isn’t the answer
Juns. expect to hear after you pust went
244.

- Will Kennicott, Coach, Dallas Lone Stars",ocr_crop_gray
dec-12,12-12,December 12,12,December,12,12_Dec.png,source_images/12_Dec/12_Dec.png,assets/quotes/12_Dec/12_Dec.png,"""Being a kicker is a lot tke being a golfer.
Every time you hit the ball, t has to- fly the
ught way. (hat takes a lot of practice. 1
think there would be more golfers taking
up football if only we didnt get un cver
by a 250-pound linebacker every time we
kicked tt short.

- Amory Blaine, Miami Bay Sharks","Being a kicker is a lot like being a golfer. Every time you hit the ball, it has to fly the right way. That takes a lot of practice. I think there would be more golfers taking up football if only we didn't get run over by a 250-pound linebacker every time we kicked it short.","Amory Blaine, Miami Bay Sharks",,true,true,,"@ Quote of the Day c=)
“Being a kicker is w lot like being a golfer.
ught way. Uhat takes a lot of practice. 7
think there would be more golfers taking
up football of only we didn't get wn over
by w 250-pound linebacker every time we
- Amory Blaine, Miami Bay Sharks","""Being a kicker ts a lot tke being a golfer.
Every time you hit the ball, t has to fly the
ught way. Uhat takes a lot of practice.
think there would be more golfers taking
up foothall if only we didn’t get wn over
hy a 250-pound linebacker every time we
kicked tt short.

- Amory Blaine, Miami Bay Sharks","""Being a kicker is a lot tke being a golfer.
Every time you hit the ball, t has to- fly the
ught way. (hat takes a lot of practice. 1
think there would be more golfers taking
up football if only we didnt get un cver
by a 250-pound linebacker every time we
kicked tt short.

- Amory Blaine, Miami Bay Sharks","‘Being « kicker ts a lot tke being a golfer.
Every time you hit the ball, & has. to fly the
wght way. Chel takes. « lot 6f practice. |
think there would be more golfers. taking
up football if only we didn't get wn Geer
hy a 250-pound linchacker ceery time we

- Amory Blaine, Miami Bay Sharks",ocr_crop_contrast
dec-13,12-13,December 13,12,December,13,13_Dec.png,source_images/12_Dec/13_Dec.png,assets/quotes/12_Dec/13_Dec.png,"Coaches. whe can outline plays on a
blackboard are a dime a dozen. lhe. ones
whe wir get inside thece player and
motteate.
- Vince Lombardi",Coaches who can outline plays on a blackboard are a dime a dozen. The ones who win get inside their player and motivate.,Vince Lombardi,,true,true,,"@ Quote of the Day c=)
‘Coaches who cun outline plays on w
blackbowud we a dime a dozen. The ones
whe win get inside thetv player and

- Vince Lombardi","‘Coaches whe can outline plays on a
blackboaid aie a dime a dozen. The ones
who win get inside their player and
motivate. ~
- Vince Lombardi","‘Coaches whe can outline plays on a
blackboard ate a dime a dozen. lhe ones
who win get inside their player and
motiwate. ~
- Vince Lombardi","Coaches. whe can outline plays on a
blackboard are a dime a dozen. lhe. ones
whe wir get inside thece player and
motteate.
- Vince Lombardi",ocr_color_mask
dec-14,12-14,December 14,12,December,14,14_Dec.png,source_images/12_Dec/14_Dec.png,assets/quotes/12_Dec/14_Dec.png,"“What is a ted flag? What makes us
unwilling to diuft ov sign a player, even
pone eee DAE
position? That's a good question and 1

think it vaues from team to team and from
yew to. year.
- George F. Babbitt, GM, Arizona Pioneers","What is a red flag? What makes us unwilling to draft or sign a player, even if we feel he's the best available at his position? That's a good question and I think it varies from team to team and from year to year.","George F. Babbitt, GM, Arizona Pioneers",,true,true,,"S  ————~C«*C@ OF the Day
“What is a wed flag? What makes us
unwilling to durft ov sign a player, even
if we feck he's the best available at his
position? That's a good question and 7
gear to yea

- George F. Babbitt, GM, Arizona Pioneers","“What is a ted flag? What makes us
unwilling to diuft ov sign a player, even
pone eee DAE
position? That's a good question and 1

think it vaues from team to team and from
yew to. year.
- George F. Babbitt, GM, Arizona Pioneers","“What is a ved flag? What makes us
unwiling to duift ov sign a player, even
position? That's a good question and 1
gewr to yew.
- George F. Babbitt, GM, Arizona Pioneers","‘What ts. a wed flag? What makes. us
unwilling to duft or sign a player, ceen
if we feel he's the best available at his
position? Uhed’s a good question and |

think  eccucs from team to tecun and from
yout {6 yeu.
- George F. Babbitt, GM, Arizona Pioneers",ocr_crop_gray
